st,0.1,0.0,0.0,6.773843489866569,0.16412159318684,true
poi,0.1,0.1,1.0,6.668537094495198,0.1642938245567631,true
hypo,0.1,0.1,0.9736379530830043,6.6688255709608635,0.16428432950654537,true
hypo,0.1,0.1,0.9147320339189785,6.669452385478481,0.16426361480754414,true
hypo,0.1,0.1,0.8819171036881968,6.669788207441974,0.16425248807286807,true
hyper,0.1,0.1,1.0199501246882792,6.668314386159486,0.16430115030786926,true
hyper,0.1,0.1,1.0764794285093986,6.6676537530012014,0.16432294348106513,true
hyper,0.1,0.1,1.2645601709825842,6.66512089458435,0.1644074168738034,true
mmpp,0.1,0.1,1.020204061220407,6.668305369052446,0.16430150575714142,true
mmpp,0.1,0.1,1.1489125293076057,6.666692837263867,0.16435529568841534,true
mmpp,0.1,0.1,1.3114877048604001,6.664339595493259,0.16443444484162087,true
poi,0.1,1.0,1.0,5.255420249850826,0.19196749277405664,true
hypo,0.1,1.0,0.9736379530830044,5.274606081997479,0.19032316024318652,true
hypo,0.1,1.0,0.9147320339189785,5.314973440823065,0.18632429684063279,true
hypo,0.1,1.0,0.8819171036881968,5.334620887982382,0.18398907514045393,true
hyper,0.1,1.0,1.0199501246882794,5.2409901297035,0.1931923777301401,true
hyper,0.1,1.0,1.0764794285093986,5.201570809886298,0.19683715111928177,true
hyper,0.1,1.0,1.2645601709825842,5.098534069866,0.210582671663914,true
mmpp,0.1,1.0,1.0202040612204069,5.242745069555341,0.19337694682793297,true
mmpp,0.1,1.0,1.148912529307606,5.177107088596412,0.20276525276774182,true
mmpp,0.1,1.0,1.3114877048604003,5.116229190386631,0.21483989480081989,true
poi,0.1,2.0,1.0,3.797194888247701,0.2634429074655432,true
hypo,0.1,2.0,0.9736379530830044,3.7989608102564327,0.2589812331778932,true
hypo,0.1,2.0,0.9147320339189785,3.770375445682519,0.24866039469007367,true
hypo,0.1,2.0,0.8819171036881968,3.736807977816183,0.2431288884021577,true
hyper,0.1,2.0,1.0199501246882794,3.794671935338701,0.2667536544344753,true
hyper,0.1,2.0,1.0764794285093986,3.798111963632389,0.27626073857941535,true
hyper,0.1,2.0,1.2645601709825842,3.9353295266597086,0.3068303997707136,true
mmpp,0.1,2.0,1.0202040612204069,3.8110711392157324,0.2667692969194348,true
mmpp,0.1,2.0,1.148912529307606,3.949349876648612,0.28571415953456614,true
mmpp,0.1,2.0,1.3114877048604003,4.147013407622528,0.30655807460824575,true
poi,0.1,5.0,1.0,2.0741521261104774,0.4821251060779739,true
hypo,0.1,5.0,0.9736379530830043,1.9550581676085363,0.47619037947069004,true
hypo,0.1,5.0,0.9147320339189784,1.723601632387894,0.4754487740826101,true
hypo,0.1,5.0,0.881917103688197,1.6338936591423574,0.4790758949887828,true
hyper,0.1,5.0,1.0199501246882794,2.1607052825739053,0.4873146519120682,true
hyper,0.1,5.0,1.0764794285093986,2.409823863011851,0.4990261111016019,true
hyper,0.1,5.0,1.2645601709825842,3.241878605810925,0.5060385749560633,true
mmpp,0.1,5.0,1.020204061220407,2.167590202733961,0.4822128511674594,true
mmpp,0.1,5.0,1.1489125293076057,2.7077397067839413,0.47702116078698653,true
mmpp,0.1,5.0,1.3114877048604001,3.4248468442597955,0.4712624861006467,true
poi,0.1,10.0,1.0,1.475571051500281,0.677703736274693,true
hypo,0.1,10.0,0.9736379530830043,1.30683512225487,0.6815069458923755,true
hypo,0.1,10.0,0.9147320339189784,1.1805230770325648,0.7001298555677128,true
hypo,0.1,10.0,0.881917103688197,1.1506897282340038,0.7086538191646694,true
hyper,0.1,10.0,1.0199501246882794,1.6378639357825517,0.6778116878787224,true
hyper,0.1,10.0,1.0764794285093986,2.0512712544439076,0.6722643337155209,true
hyper,0.1,10.0,1.2645601709825842,3.0645111600566084,0.6224383245201938,true
mmpp,0.1,10.0,1.020204061220407,1.548707428897132,0.6722205650513889,true
mmpp,0.1,10.0,1.1489125293076057,1.9498984748287214,0.6374869236066901,true
mmpp,0.1,10.0,1.3114877048604001,2.6130213661188995,0.5934264475023696,true
st,0.5,0.0,0.0,3.819735912084355,0.5077312726392774,true
poi,0.5,0.1,1.0,3.7213968547595067,0.5079088265590087,true
hypo,0.5,0.1,0.9736379530830043,3.721310118178518,0.5078996341943679,true
hypo,0.5,0.1,0.9147320339189785,3.721124409938047,0.5078800137320655,true
hypo,0.5,0.1,0.8819171036881968,3.721025887337029,0.5078696258677036,true
hyper,0.5,0.1,1.0199501246882792,3.721464014472627,0.5079159484878253,true
hyper,0.5,0.1,1.0764794285093986,3.7216616590570704,0.5079368719716794,true
hyper,0.5,0.1,1.2645601709825842,3.72239783483097,0.5080143229166274,true
mmpp,0.5,0.1,1.020204061220407,3.7214650344974998,0.50791601924916,true
mmpp,0.5,0.1,1.1489125293076057,3.7219320058139695,0.5079651160257995,true
mmpp,0.5,0.1,1.3114877048604001,3.7226019316845163,0.5080352880093831,true
poi,0.5,1.0,1.0,2.9869852420239673,0.5236996166719978,true
hypo,0.5,1.0,0.9736379530830044,2.978384397298831,0.5229526628758522,true
hypo,0.5,1.0,0.9147320339189785,2.959944718069001,0.5213952135369805,true
hypo,0.5,1.0,0.8819171036881968,2.950160599815417,0.5205833828332419,true
hyper,0.5,1.0,1.0199501246882794,2.9936305779687933,0.5242796316368038,true
hyper,0.5,1.0,1.0764794285093986,3.013100643818765,0.5259493893653671,true
hyper,0.5,1.0,1.2645601709825842,3.083909305615054,0.5316527081213263,true
mmpp,0.5,1.0,1.0202040612204069,2.993788706804684,0.5242521886180598,true
mmpp,0.5,1.0,1.148912529307606,3.040843947976038,0.5277452332008968,true
mmpp,0.5,1.0,1.3114877048604003,3.107115196212716,0.532238862701357,true
poi,0.5,2.0,1.0,2.450783435687525,0.5604978178106238,true
hypo,0.5,2.0,0.9736379530830044,2.4209193545813767,0.5584742869785642,true
hypo,0.5,2.0,0.9147320339189785,2.359294241198896,0.5545867729618496,true
hypo,0.5,2.0,0.8819171036881968,2.328336417668861,0.5527636044516536,true
hyper,0.5,2.0,1.0199501246882794,2.4738854949012894,0.5620800816816106,true
hyper,0.5,2.0,1.0764794285093986,2.5403386047421614,0.566463237705341,true
hyper,0.5,2.0,1.2645601709825842,2.7542877697666874,0.5783805626308931,true
mmpp,0.5,2.0,1.0202040612204069,2.4739874980417205,0.5616842522349251,true
mmpp,0.5,2.0,1.148912529307606,2.6183738990017718,0.5679178650644194,true
mmpp,0.5,2.0,1.3114877048604003,2.79882921526347,0.5748494159621842,true
poi,0.5,5.0,1.0,1.7473193617537812,0.6777119982391359,true
hypo,0.5,5.0,0.9736379530830043,1.655026059764523,0.6754724534207346,true
hypo,0.5,5.0,0.9147320339189784,1.539260559160398,0.6767447130268992,true
hypo,0.5,5.0,0.881917103688197,1.498459709678429,0.6786576820151357,true
hyper,0.5,5.0,1.0199501246882794,1.8258657774479528,0.6800462189843399,true
hyper,0.5,5.0,1.0764794285093986,2.0230506640602246,0.6843817643726388,true
hyper,0.5,5.0,1.2645601709825842,2.448534969635506,0.6817763778646155,true
mmpp,0.5,5.0,1.020204061220407,1.797877255698394,0.677287904907625,true
mmpp,0.5,5.0,1.1489125293076057,2.060836649764893,0.6724834693279268,true
mmpp,0.5,5.0,1.3114877048604001,2.386459788550194,0.6666214703964929,true
poi,0.5,10.0,1.0,1.4156322626650333,0.7900944706662913,true
hypo,0.5,10.0,0.9736379530830043,1.3019183461077357,0.7926325191095793,true
hypo,0.5,10.0,0.9147320339189784,1.2266884714928452,0.8020434152037393,true
hypo,0.5,10.0,0.881917103688197,1.2064166718808627,0.8064814711481354,true
hyper,0.5,10.0,1.0199501246882794,1.535855256018076,0.789488870638342,true
hyper,0.5,10.0,1.0764794285093986,1.797597478420801,0.7845845114226503,true
hyper,0.5,10.0,1.2645601709825842,2.213616943963306,0.7558378014279249,true
mmpp,0.5,10.0,1.020204061220407,1.4593325033077154,0.787148860282613,true
mmpp,0.5,10.0,1.1489125293076057,1.6793325648712882,0.7684441687236752,true
mmpp,0.5,10.0,1.3114877048604001,1.9910409821329447,0.7442512379987023,true
st,0.8,0.0,0.0,5.957211345633796,0.9041887902475914,true
poi,0.8,0.1,1.0,5.859432878326,0.9042132454596077,true
hypo,0.8,0.1,0.9736379530830043,5.859318927714631,0.9042119934943578,true
hypo,0.8,0.1,0.9147320339189785,5.8590766909934535,0.9042093327166661,true
hypo,0.8,0.1,0.8819171036881968,5.858948615983584,0.904207928011309,true
hyper,0.8,0.1,1.0199501246882792,5.859521037974691,0.9042142163052252,true
hyper,0.8,0.1,1.0764794285093986,5.859780381812655,0.9042170622533168,true
hyper,0.8,0.1,1.2645601709825842,5.86073324006764,0.90422751303479,true
mmpp,0.8,0.1,1.020204061220407,5.859521588390423,0.9042142191233316,true
mmpp,0.8,0.1,1.1489125293076057,5.860125089458985,0.9042208368021022,true
mmpp,0.8,0.1,1.3114877048604001,5.860984271616145,0.9042302527731209,true
poi,0.8,1.0,1.0,5.146956960561403,0.906198673952214,true
hypo,0.8,1.0,0.9736379530830044,5.138303904868101,0.9061104983139967,true
hypo,0.8,1.0,0.9147320339189785,5.120743758859574,0.905933223433386,true
hypo,0.8,1.0,0.8819171036881968,5.111751129616186,0.9058429905131999,true
hyper,0.8,1.0,1.0199501246882794,5.1537356629943805,0.9062678248805949,true
hyper,0.8,1.0,1.0764794285093986,5.173166392897516,0.9064646196027273,true
hyper,0.8,1.0,1.2645601709825842,5.239091823168108,0.9071147177745728,true
mmpp,0.8,1.0,1.0202040612204069,5.153284985810465,0.9062620311949501,true
mmpp,0.8,1.0,1.148912529307606,5.194763588535019,0.9066677561313206,true
mmpp,0.8,1.0,1.3114877048604003,5.251901071661074,0.9072063400293152,true
poi,0.8,2.0,1.0,4.608078260119038,0.9106646249617171,true
hypo,0.8,2.0,0.9736379530830044,4.5817037548306985,0.9104288122487063,true
hypo,0.8,2.0,0.9147320339189785,4.530902060312239,0.9099874218921805,true
hypo,0.8,2.0,0.8819171036881968,4.5057917052089795,0.9097740049454635,true
hyper,0.8,2.0,1.0199501246882794,4.62899590495703,0.9108523605567574,true
hyper,0.8,2.0,1.0764794285093986,4.687641462777061,0.9113688630976506,true
hyper,0.8,2.0,1.2645601709825842,4.871541913941674,0.9128723586157897,true
mmpp,0.8,2.0,1.0202040612204069,4.626387085693876,0.9108153259761609,true
mmpp,0.8,2.0,1.148912529307606,4.742579990947009,0.9116812491187981,true
mmpp,0.8,2.0,1.3114877048604003,4.895817685866555,0.9127197933589981,true
poi,0.8,5.0,1.0,3.761839067203551,0.926632105372513,true
hypo,0.8,5.0,0.9736379530830043,3.6777290272445935,0.9261888019951441,true
hypo,0.8,5.0,0.9147320339189784,3.548348368084964,0.9257473385416456,true
hypo,0.8,5.0,0.881917103688197,3.4954086952841457,0.925678208027004,true
hyper,0.8,5.0,1.0199501246882794,3.8316561807170446,0.9270167738465181,true
hyper,0.8,5.0,1.0764794285093986,4.0151980044425155,0.9279366634985269,true
hyper,0.8,5.0,1.2645601709825842,4.4569336107177655,0.9290434493081672,true
mmpp,0.8,5.0,1.020204061220407,3.8098231059453656,0.9267364158715409,true
mmpp,0.8,5.0,1.1489125293076057,4.076280300114928,0.9269741355495157,true
mmpp,0.8,5.0,1.3114877048604001,4.406960912449672,0.9271197788758218,true
poi,0.8,10.0,1.0,3.231603016016326,0.9462950298963203,true
hypo,0.8,10.0,0.9736379530830043,3.0928969406251254,0.9462037293098366,true
hypo,0.8,10.0,0.9147320339189784,2.9598883205436635,0.9470776426870893,true
hypo,0.8,10.0,0.881917103688197,2.9176415284093498,0.9476459459157751,true
hyper,0.8,10.0,1.0199501246882794,3.361370765547185,0.9465279490364497,true
hyper,0.8,10.0,1.0764794285093986,3.6609500657622513,0.9466491920722162,true
hyper,0.8,10.0,1.2645601709825842,4.186005675219656,0.9439576025048455,true
mmpp,0.8,10.0,1.020204061220407,3.289626674012197,0.9460140025270555,true
mmpp,0.8,10.0,1.1489125293076057,3.5878637434250917,0.9439769828642598,true
mmpp,0.8,10.0,1.3114877048604001,3.976527714650403,0.9413636814593325,true
